OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
e4623bcc92e5c9e84ad9475ef58ad206	d__Bacteria	p__Sva0485	NA	NA	NA	NA	NA	0.337511388421082	0.296830430186931	0.234373558233525	0.297051861999742	0.183953800455361	0.473386848656057	0.113254394052692	0.253259251755281	0.207884881903695	0.520314780213036	0.527232715936182	0.254987355998876
35c483b7a9809ffbf58cfc7e39931fac	d__Bacteria	p__Spirochaetota	NA	NA	NA	NA	NA	0.251235471135529	0.372124002722152	0.378934676829006	0.410311361894621	0.496826043033127	0.623024641288843	0.747769396629956	0.474568874827589	0.128269395217173	1.40069011606497	0.868023717831163	0.285192469794886
cdd5d77c023d8f80b8ad45732d6bf8db	d__Bacteria	p__Chloroflexi	NA	NA	NA	NA	NA	0.490737417520223	0.367780142768197	0.518574565855279	0.587999918615928	0.379970145202877	0.542611808799262	0.521986598230037	0.500284429621202	0.375224840031846	9.1665416456404	0.482914603582126	0.227592020230402
e2fd46cc2cb6d4d383f99c37ef19e801	d__Bacteria	p__Zixibacteria	NA	NA	NA	NA	NA	0.233980287678419	0.278731013712118	0.327261766352323	0.23397920636966	0.300809698285611	0.483176236959136	0.17859346754463	0.381057766487177	0.17250022115413	1.09245645858622	0.388165535790696	0.16156223658331
9f9a098a4def939f68e721b63ec446a5	d__Bacteria	p__NB1-j	NA	NA	NA	NA	NA	0.585986030203473	0.89555912717374	0.664981145539213	0.8918337865974	0.447068047827988	0.737700332839202	0.342667140979941	0.232998511614859	0.35089788576652	0.197078599582657	0.78397212543554	0.824669851081764
17bdab6b31dd7f5e6995c83914d93f51	d__Bacteria	p__Verrucomicrobiota	NA	NA	NA	NA	NA	0.847574611413269	0.758003561965162	0.420765128167273	0.623944550319093	0.444806320773209	0.553799681145638	0.571353898201723	0.296118509744637	0.456314687582933	0.170483217632056	0.543278929029892	0.724220286597359
e98d2c5d08c766ab81f82d3a80df6273	d__Bacteria	p__Latescibacterota	NA	NA	NA	NA	NA	0.777173462908258	1.21410885713045	1.31212283389005	1.48525930999871	0.864733643943849	1.21947808575504	0.800766645128972	0.780817754642437	0.402500516026303	0.660111018671322	1.36469221835076	1.01222253441978
f986d0c89562cb6b4765865feb1e3110	d__Bacteria	p__Cloacimonadota	NA	NA	NA	NA	NA	0.00138041467656884	0.00361988329496257	0.00184546108845295	0	0.0836839010268241	0.00978938830307946	0.00435593823279586	0.00857185159787106	0.00516026302597824	0.347785763969395	0.00687694846873281	0
e5b2eeb321ebe36cc77067d4c809a9f4	d__Bacteria	p__MBNT15	NA	NA	NA	NA	NA	0.0372711962673587	0.0579181327194011	0.0609002159189474	0.0779930687898867	0.0648361755703322	0.0622325399267194	0.0181497426366494	0.0272740732659534	0.0250641346976086	0.0238676504684879	0.0458463231248854	0.0554931160438325
aedd06700ac6bb6bca67680f1b035d8c	d__Bacteria	p__Fermentibacterota	NA	NA	NA	NA	NA	0.00759228072112863	0.0123076032028727	0.00984245913841573	0.0115294101689398	0.100269899428537	0.0377590691690208	0.0493672999716864	0.127019255495726	0.0103205260519565	0.0177302546337339	0.0328565315728345	0.00632200056195561
f12d91dbdda575c6305a86e9bf77b386	d__Archaea	NA	NA	NA	NA	NA	NA	0.194638469396207	0.140451471844548	0.101500359864912	0.318076080543103	0.0648361755703322	0.0860067686627696	0.00653390734919379	0.0358459248638245	0.0427564650723911	0.715347581184108	0.0664771685310838	0.0519808935094128
b38254662cdec6de854a570c9ac0c0d1	d__Bacteria	p__Dependentiae	NA	NA	NA	NA	NA	0.052455757709616	0.026787136382723	0.107651896826422	0.0990172873332474	0.0520197222599177	0.0706234441865018	0.0486413102662204	0.247804437102091	0.0449680063692389	0.210035324122693	0.0687694846873281	0.0245855577409385
589741ba4bcab769ced3ee2cbaecfaaf	d__Bacteria	p__Caldatribacteriota	NA	NA	NA	NA	NA	0	0	0.00123030739230197	0	0	0	0	0	0	0.154116828739379	0	0
0f7dce3b9827537629e76fe06f9c5656	Unassigned	NA	NA	NA	NA	NA	NA	0.0186355981336794	0.0115836265438802	0.0836609026765337	0.018311416150669	0.202801525911853	0.0783151064246357	0.0261356293967752	0.0218192586127627	0.0449680063692389	0.135704641235117	0.093984962406015	0.0182635571789829
be031a1b4214d4c681b86a50a22fc4f6	d__Bacteria	p__SAR324_clade(Marine_group_B)	NA	NA	NA	NA	NA	0.216725104221308	0.125247962005705	0.174088496010728	0.211598586629953	0.125902806049366	0.160825664979163	0.0987345999433728	0.0927318491042415	0.056025712853478	0.147297500034097	0.119964545510117	0.109581343073897
62fd2606aac1cfcb436a01b92656b6ed	d__Bacteria	p__Bdellovibrionota	NA	NA	NA	NA	NA	0.169100797879683	0.157102935001376	0.182700647756842	0.202103778255532	0.204309343948372	0.23354683523061	0.356460945383794	0.123122959314875	0.368590216141303	0.0941067361328951	0.183385292499542	0.247962910930037
d51a0250f6d44035b325d637db3c6e0e	d__Bacteria	p__Planctomycetota	NA	NA	NA	NA	NA	0.124237320891196	0.102804685576937	0.132873198368612	0.0996954879314203	0.155305257761493	0.197885492126535	0.143745961682263	0.0506518503510563	0.142275823430543	0.15752649309202	0.25215477718687	0.2627142455746
